"Start time UTC","End time UTC","Start time UTC+01:00","End time UTC+01:00","Frequency - real time data"
"2021-01-21 06:31:00","2021-01-21 06:31:00","2021-01-21 07:31:00","2021-01-21 07:31:00","49.978"
"2021-01-21 06:34:00","2021-01-21 06:34:00","2021-01-21 07:34:00","2021-01-21 07:34:00","49.981"
"2021-01-21 06:37:00","2021-01-21 06:37:00","2021-01-21 07:37:00","2021-01-21 07:37:00","49.96"
"2021-01-21 06:40:00","2021-01-21 06:40:00","2021-01-21 07:40:00","2021-01-21 07:40:00","49.97"
"2021-01-21 06:43:00","2021-01-21 06:43:00","2021-01-21 07:43:00","2021-01-21 07:43:00","49.973"
"2021-01-21 06:46:00","2021-01-21 06:46:00","2021-01-21 07:46:00","2021-01-21 07:46:00","49.956"
"2021-01-21 06:49:00","2021-01-21 06:49:00","2021-01-21 07:49:00","2021-01-21 07:49:00","49.957"
"2021-01-21 06:52:00","2021-01-21 06:52:00","2021-01-21 07:52:00","2021-01-21 07:52:00","49.956"
"2021-01-21 06:55:00","2021-01-21 06:55:00","2021-01-21 07:55:00","2021-01-21 07:55:00","49.956"
"2021-01-21 06:58:00","2021-01-21 06:58:00","2021-01-21 07:58:00","2021-01-21 07:58:00","49.952"
"2021-01-21 07:01:00","2021-01-21 07:01:00","2021-01-21 08:01:00","2021-01-21 08:01:00","50.003"
"2021-01-21 07:04:00","2021-01-21 07:04:00","2021-01-21 08:04:00","2021-01-21 08:04:00","49.974"
"2021-01-21 07:07:00","2021-01-21 07:07:00","2021-01-21 08:07:00","2021-01-21 08:07:00","49.976"
"2021-01-21 07:10:00","2021-01-21 07:10:00","2021-01-21 08:10:00","2021-01-21 08:10:00","49.954"
"2021-01-21 07:13:00","2021-01-21 07:13:00","2021-01-21 08:13:00","2021-01-21 08:13:00","49.987"
"2021-01-21 07:16:00","2021-01-21 07:16:00","2021-01-21 08:16:00","2021-01-21 08:16:00","49.962"
"2021-01-21 07:19:00","2021-01-21 07:19:00","2021-01-21 08:19:00","2021-01-21 08:19:00","49.967"
"2021-01-21 07:22:00","2021-01-21 07:22:00","2021-01-21 08:22:00","2021-01-21 08:22:00","49.964"
"2021-01-21 07:25:00","2021-01-21 07:25:00","2021-01-21 08:25:00","2021-01-21 08:25:00","49.978"
"2021-01-21 07:28:00","2021-01-21 07:28:00","2021-01-21 08:28:00","2021-01-21 08:28:00","49.956"
"2021-01-21 07:31:00","2021-01-21 07:31:00","2021-01-21 08:31:00","2021-01-21 08:31:00","49.977"
"2021-01-21 07:34:00","2021-01-21 07:34:00","2021-01-21 08:34:00","2021-01-21 08:34:00","50.0"
"2021-01-21 07:37:00","2021-01-21 07:37:00","2021-01-21 08:37:00","2021-01-21 08:37:00","49.99"
"2021-01-21 07:40:00","2021-01-21 07:40:00","2021-01-21 08:40:00","2021-01-21 08:40:00","49.995"
"2021-01-21 07:43:00","2021-01-21 07:43:00","2021-01-21 08:43:00","2021-01-21 08:43:00","49.995"
"2021-01-21 07:46:00","2021-01-21 07:46:00","2021-01-21 08:46:00","2021-01-21 08:46:00","49.991"
"2021-01-21 07:49:00","2021-01-21 07:49:00","2021-01-21 08:49:00","2021-01-21 08:49:00","50.0"
"2021-01-21 07:52:00","2021-01-21 07:52:00","2021-01-21 08:52:00","2021-01-21 08:52:00","50.022"
"2021-01-21 07:55:00","2021-01-21 07:55:00","2021-01-21 08:55:00","2021-01-21 08:55:00","50.005"
"2021-01-21 07:58:00","2021-01-21 07:58:00","2021-01-21 08:58:00","2021-01-21 08:58:00","50.043"
"2021-01-21 08:01:00","2021-01-21 08:01:00","2021-01-21 09:01:00","2021-01-21 09:01:00","50.017"
"2021-01-21 08:04:00","2021-01-21 08:04:00","2021-01-21 09:04:00","2021-01-21 09:04:00","50.005"
"2021-01-21 08:07:00","2021-01-21 08:07:00","2021-01-21 09:07:00","2021-01-21 09:07:00","49.972"
"2021-01-21 08:10:00","2021-01-21 08:10:00","2021-01-21 09:10:00","2021-01-21 09:10:00","50.003"
"2021-01-21 08:13:00","2021-01-21 08:13:00","2021-01-21 09:13:00","2021-01-21 09:13:00","50.009"
"2021-01-21 08:16:00","2021-01-21 08:16:00","2021-01-21 09:16:00","2021-01-21 09:16:00","49.998"
"2021-01-21 08:19:00","2021-01-21 08:19:00","2021-01-21 09:19:00","2021-01-21 09:19:00","49.992"
"2021-01-21 08:22:00","2021-01-21 08:22:00","2021-01-21 09:22:00","2021-01-21 09:22:00","49.981"
"2021-01-21 08:25:00","2021-01-21 08:25:00","2021-01-21 09:25:00","2021-01-21 09:25:00","49.997"
"2021-01-21 08:28:00","2021-01-21 08:28:00","2021-01-21 09:28:00","2021-01-21 09:28:00","50.024"
"2021-01-21 08:31:00","2021-01-21 08:31:00","2021-01-21 09:31:00","2021-01-21 09:31:00","50.029"
"2021-01-21 08:34:00","2021-01-21 08:34:00","2021-01-21 09:34:00","2021-01-21 09:34:00","50.023"
"2021-01-21 08:37:00","2021-01-21 08:37:00","2021-01-21 09:37:00","2021-01-21 09:37:00","50.002"
"2021-01-21 08:40:00","2021-01-21 08:40:00","2021-01-21 09:40:00","2021-01-21 09:40:00","50.002"
"2021-01-21 08:43:00","2021-01-21 08:43:00","2021-01-21 09:43:00","2021-01-21 09:43:00","50.0"
"2021-01-21 08:46:00","2021-01-21 08:46:00","2021-01-21 09:46:00","2021-01-21 09:46:00","49.979"
"2021-01-21 08:49:00","2021-01-21 08:49:00","2021-01-21 09:49:00","2021-01-21 09:49:00","49.988"
"2021-01-21 08:52:00","2021-01-21 08:52:00","2021-01-21 09:52:00","2021-01-21 09:52:00","49.97"
"2021-01-21 08:55:00","2021-01-21 08:55:00","2021-01-21 09:55:00","2021-01-21 09:55:00","49.996"
"2021-01-21 08:58:00","2021-01-21 08:58:00","2021-01-21 09:58:00","2021-01-21 09:58:00","49.965"
"2021-01-21 09:01:00","2021-01-21 09:01:00","2021-01-21 10:01:00","2021-01-21 10:01:00","49.923"
"2021-01-21 09:04:00","2021-01-21 09:04:00","2021-01-21 10:04:00","2021-01-21 10:04:00","49.928"
"2021-01-21 09:07:00","2021-01-21 09:07:00","2021-01-21 10:07:00","2021-01-21 10:07:00","49.943"
"2021-01-21 09:10:00","2021-01-21 09:10:00","2021-01-21 10:10:00","2021-01-21 10:10:00","49.933"
"2021-01-21 09:13:00","2021-01-21 09:13:00","2021-01-21 10:13:00","2021-01-21 10:13:00","49.911"
"2021-01-21 09:16:00","2021-01-21 09:16:00","2021-01-21 10:16:00","2021-01-21 10:16:00","49.919"
"2021-01-21 09:19:00","2021-01-21 09:19:00","2021-01-21 10:19:00","2021-01-21 10:19:00","49.952"
"2021-01-21 09:22:00","2021-01-21 09:22:00","2021-01-21 10:22:00","2021-01-21 10:22:00","49.92"
"2021-01-21 09:25:00","2021-01-21 09:25:00","2021-01-21 10:25:00","2021-01-21 10:25:00","49.944"
"2021-01-21 09:28:00","2021-01-21 09:28:00","2021-01-21 10:28:00","2021-01-21 10:28:00","49.935"
"2021-01-21 09:31:00","2021-01-21 09:31:00","2021-01-21 10:31:00","2021-01-21 10:31:00","49.967"
"2021-01-21 09:34:00","2021-01-21 09:34:00","2021-01-21 10:34:00","2021-01-21 10:34:00","49.964"
"2021-01-21 09:37:00","2021-01-21 09:37:00","2021-01-21 10:37:00","2021-01-21 10:37:00","49.973"
"2021-01-21 09:40:00","2021-01-21 09:40:00","2021-01-21 10:40:00","2021-01-21 10:40:00","49.997"
"2021-01-21 09:43:00","2021-01-21 09:43:00","2021-01-21 10:43:00","2021-01-21 10:43:00","50.011"
"2021-01-21 09:46:00","2021-01-21 09:46:00","2021-01-21 10:46:00","2021-01-21 10:46:00","49.991"
"2021-01-21 09:49:00","2021-01-21 09:49:00","2021-01-21 10:49:00","2021-01-21 10:49:00","49.994"
"2021-01-21 09:52:00","2021-01-21 09:52:00","2021-01-21 10:52:00","2021-01-21 10:52:00","49.987"
"2021-01-21 09:55:00","2021-01-21 09:55:00","2021-01-21 10:55:00","2021-01-21 10:55:00","49.997"
"2021-01-21 09:58:00","2021-01-21 09:58:00","2021-01-21 10:58:00","2021-01-21 10:58:00","50.012"
"2021-01-21 10:01:00","2021-01-21 10:01:00","2021-01-21 11:01:00","2021-01-21 11:01:00","50.006"
"2021-01-21 10:04:00","2021-01-21 10:04:00","2021-01-21 11:04:00","2021-01-21 11:04:00","49.996"
"2021-01-21 10:07:00","2021-01-21 10:07:00","2021-01-21 11:07:00","2021-01-21 11:07:00","50.008"
"2021-01-21 10:10:00","2021-01-21 10:10:00","2021-01-21 11:10:00","2021-01-21 11:10:00","49.991"
"2021-01-21 10:13:00","2021-01-21 10:13:00","2021-01-21 11:13:00","2021-01-21 11:13:00","50.008"
"2021-01-21 10:16:00","2021-01-21 10:16:00","2021-01-21 11:16:00","2021-01-21 11:16:00","49.974"
"2021-01-21 10:19:00","2021-01-21 10:19:00","2021-01-21 11:19:00","2021-01-21 11:19:00","49.991"
"2021-01-21 10:22:00","2021-01-21 10:22:00","2021-01-21 11:22:00","2021-01-21 11:22:00","49.994"
"2021-01-21 10:25:00","2021-01-21 10:25:00","2021-01-21 11:25:00","2021-01-21 11:25:00","50.016"
"2021-01-21 10:28:00","2021-01-21 10:28:00","2021-01-21 11:28:00","2021-01-21 11:28:00","49.977"
"2021-01-21 10:31:00","2021-01-21 10:31:00","2021-01-21 11:31:00","2021-01-21 11:31:00","50.002"
"2021-01-21 10:34:00","2021-01-21 10:34:00","2021-01-21 11:34:00","2021-01-21 11:34:00","49.982"
"2021-01-21 10:37:00","2021-01-21 10:37:00","2021-01-21 11:37:00","2021-01-21 11:37:00","50.025"
"2021-01-21 10:40:00","2021-01-21 10:40:00","2021-01-21 11:40:00","2021-01-21 11:40:00","50.029"
"2021-01-21 10:43:00","2021-01-21 10:43:00","2021-01-21 11:43:00","2021-01-21 11:43:00","50.027"
"2021-01-21 10:46:00","2021-01-21 10:46:00","2021-01-21 11:46:00","2021-01-21 11:46:00","50.027"
"2021-01-21 10:49:00","2021-01-21 10:49:00","2021-01-21 11:49:00","2021-01-21 11:49:00","50.027"
"2021-01-21 10:52:00","2021-01-21 10:52:00","2021-01-21 11:52:00","2021-01-21 11:52:00","50.027"
"2021-01-21 10:55:00","2021-01-21 10:55:00","2021-01-21 11:55:00","2021-01-21 11:55:00","50.022"
"2021-01-21 10:58:00","2021-01-21 10:58:00","2021-01-21 11:58:00","2021-01-21 11:58:00","50.028"
"2021-01-21 11:01:00","2021-01-21 11:01:00","2021-01-21 12:01:00","2021-01-21 12:01:00","50.026"
"2021-01-21 11:04:00","2021-01-21 11:04:00","2021-01-21 12:04:00","2021-01-21 12:04:00","50.0"
"2021-01-21 11:07:00","2021-01-21 11:07:00","2021-01-21 12:07:00","2021-01-21 12:07:00","49.972"
"2021-01-21 11:10:00","2021-01-21 11:10:00","2021-01-21 12:10:00","2021-01-21 12:10:00","49.986"
"2021-01-21 11:13:00","2021-01-21 11:13:00","2021-01-21 12:13:00","2021-01-21 12:13:00","49.992"
"2021-01-21 11:16:00","2021-01-21 11:16:00","2021-01-21 12:16:00","2021-01-21 12:16:00","49.977"
"2021-01-21 11:19:00","2021-01-21 11:19:00","2021-01-21 12:19:00","2021-01-21 12:19:00","49.996"
"2021-01-21 11:22:00","2021-01-21 11:22:00","2021-01-21 12:22:00","2021-01-21 12:22:00","49.986"
"2021-01-21 11:25:00","2021-01-21 11:25:00","2021-01-21 12:25:00","2021-01-21 12:25:00","49.998"
"2021-01-21 11:28:00","2021-01-21 11:28:00","2021-01-21 12:28:00","2021-01-21 12:28:00","50.001"
"2021-01-21 11:31:00","2021-01-21 11:31:00","2021-01-21 12:31:00","2021-01-21 12:31:00","50.031"
"2021-01-21 11:34:00","2021-01-21 11:34:00","2021-01-21 12:34:00","2021-01-21 12:34:00","50.034"
"2021-01-21 11:37:00","2021-01-21 11:37:00","2021-01-21 12:37:00","2021-01-21 12:37:00","50.035"
"2021-01-21 11:40:00","2021-01-21 11:40:00","2021-01-21 12:40:00","2021-01-21 12:40:00","50.014"
"2021-01-21 11:43:00","2021-01-21 11:43:00","2021-01-21 12:43:00","2021-01-21 12:43:00","50.05"
"2021-01-21 11:46:00","2021-01-21 11:46:00","2021-01-21 12:46:00","2021-01-21 12:46:00","50.056"
"2021-01-21 11:49:00","2021-01-21 11:49:00","2021-01-21 12:49:00","2021-01-21 12:49:00","50.031"
"2021-01-21 11:52:00","2021-01-21 11:52:00","2021-01-21 12:52:00","2021-01-21 12:52:00","50.014"
"2021-01-21 11:55:00","2021-01-21 11:55:00","2021-01-21 12:55:00","2021-01-21 12:55:00","50.009"
"2021-01-21 11:58:00","2021-01-21 11:58:00","2021-01-21 12:58:00","2021-01-21 12:58:00","50.008"
"2021-01-21 12:01:00","2021-01-21 12:01:00","2021-01-21 13:01:00","2021-01-21 13:01:00","50.038"
"2021-01-21 12:04:00","2021-01-21 12:04:00","2021-01-21 13:04:00","2021-01-21 13:04:00","50.023"
"2021-01-21 12:07:00","2021-01-21 12:07:00","2021-01-21 13:07:00","2021-01-21 13:07:00","49.988"
"2021-01-21 12:10:00","2021-01-21 12:10:00","2021-01-21 13:10:00","2021-01-21 13:10:00","49.985"
"2021-01-21 12:13:00","2021-01-21 12:13:00","2021-01-21 13:13:00","2021-01-21 13:13:00","50.003"
"2021-01-21 12:16:00","2021-01-21 12:16:00","2021-01-21 13:16:00","2021-01-21 13:16:00","49.962"
"2021-01-21 12:19:00","2021-01-21 12:19:00","2021-01-21 13:19:00","2021-01-21 13:19:00","49.989"
"2021-01-21 12:22:00","2021-01-21 12:22:00","2021-01-21 13:22:00","2021-01-21 13:22:00","49.993"
"2021-01-21 12:25:00","2021-01-21 12:25:00","2021-01-21 13:25:00","2021-01-21 13:25:00","50.018"
"2021-01-21 12:28:00","2021-01-21 12:28:00","2021-01-21 13:28:00","2021-01-21 13:28:00","49.995"
"2021-01-21 12:31:00","2021-01-21 12:31:00","2021-01-21 13:31:00","2021-01-21 13:31:00","50.005"
"2021-01-21 12:34:00","2021-01-21 12:34:00","2021-01-21 13:34:00","2021-01-21 13:34:00","50.038"
"2021-01-21 12:37:00","2021-01-21 12:37:00","2021-01-21 13:37:00","2021-01-21 13:37:00","49.996"
"2021-01-21 12:40:00","2021-01-21 12:40:00","2021-01-21 13:40:00","2021-01-21 13:40:00","50.007"
"2021-01-21 12:43:00","2021-01-21 12:43:00","2021-01-21 13:43:00","2021-01-21 13:43:00","50.009"
"2021-01-21 12:46:00","2021-01-21 12:46:00","2021-01-21 13:46:00","2021-01-21 13:46:00","50.009"
"2021-01-21 12:49:00","2021-01-21 12:49:00","2021-01-21 13:49:00","2021-01-21 13:49:00","49.995"
"2021-01-21 12:52:00","2021-01-21 12:52:00","2021-01-21 13:52:00","2021-01-21 13:52:00","49.961"
"2021-01-21 12:55:00","2021-01-21 12:55:00","2021-01-21 13:55:00","2021-01-21 13:55:00","49.945"
"2021-01-21 12:58:00","2021-01-21 12:58:00","2021-01-21 13:58:00","2021-01-21 13:58:00","49.945"
"2021-01-21 13:01:00","2021-01-21 13:01:00","2021-01-21 14:01:00","2021-01-21 14:01:00","49.941"
"2021-01-21 13:04:00","2021-01-21 13:04:00","2021-01-21 14:04:00","2021-01-21 14:04:00","49.968"
"2021-01-21 13:07:00","2021-01-21 13:07:00","2021-01-21 14:07:00","2021-01-21 14:07:00","49.957"
"2021-01-21 13:10:00","2021-01-21 13:10:00","2021-01-21 14:10:00","2021-01-21 14:10:00","49.947"
"2021-01-21 13:13:00","2021-01-21 13:13:00","2021-01-21 14:13:00","2021-01-21 14:13:00","49.962"
"2021-01-21 13:16:00","2021-01-21 13:16:00","2021-01-21 14:16:00","2021-01-21 14:16:00","49.936"
"2021-01-21 13:19:00","2021-01-21 13:19:00","2021-01-21 14:19:00","2021-01-21 14:19:00","49.934"
"2021-01-21 13:22:00","2021-01-21 13:22:00","2021-01-21 14:22:00","2021-01-21 14:22:00","49.951"
"2021-01-21 13:25:00","2021-01-21 13:25:00","2021-01-21 14:25:00","2021-01-21 14:25:00","49.944"
"2021-01-21 13:28:00","2021-01-21 13:28:00","2021-01-21 14:28:00","2021-01-21 14:28:00","49.974"
"2021-01-21 13:31:00","2021-01-21 13:31:00","2021-01-21 14:31:00","2021-01-21 14:31:00","49.966"
"2021-01-21 13:34:00","2021-01-21 13:34:00","2021-01-21 14:34:00","2021-01-21 14:34:00","49.954"
"2021-01-21 13:37:00","2021-01-21 13:37:00","2021-01-21 14:37:00","2021-01-21 14:37:00","49.947"
"2021-01-21 13:40:00","2021-01-21 13:40:00","2021-01-21 14:40:00","2021-01-21 14:40:00","49.954"
"2021-01-21 13:43:00","2021-01-21 13:43:00","2021-01-21 14:43:00","2021-01-21 14:43:00","49.965"
"2021-01-21 13:46:00","2021-01-21 13:46:00","2021-01-21 14:46:00","2021-01-21 14:46:00","49.962"
"2021-01-21 13:49:00","2021-01-21 13:49:00","2021-01-21 14:49:00","2021-01-21 14:49:00","49.96"
"2021-01-21 13:52:00","2021-01-21 13:52:00","2021-01-21 14:52:00","2021-01-21 14:52:00","49.965"
"2021-01-21 13:55:00","2021-01-21 13:55:00","2021-01-21 14:55:00","2021-01-21 14:55:00","49.949"
"2021-01-21 13:58:00","2021-01-21 13:58:00","2021-01-21 14:58:00","2021-01-21 14:58:00","49.957"
"2021-01-21 14:01:00","2021-01-21 14:01:00","2021-01-21 15:01:00","2021-01-21 15:01:00","49.979"
"2021-01-21 14:04:00","2021-01-21 14:04:00","2021-01-21 15:04:00","2021-01-21 15:04:00","49.971"
"2021-01-21 14:07:00","2021-01-21 14:07:00","2021-01-21 15:07:00","2021-01-21 15:07:00","49.957"
"2021-01-21 14:10:00","2021-01-21 14:10:00","2021-01-21 15:10:00","2021-01-21 15:10:00","49.967"
"2021-01-21 14:13:00","2021-01-21 14:13:00","2021-01-21 15:13:00","2021-01-21 15:13:00","49.956"
"2021-01-21 14:16:00","2021-01-21 14:16:00","2021-01-21 15:16:00","2021-01-21 15:16:00","49.959"
"2021-01-21 14:19:00","2021-01-21 14:19:00","2021-01-21 15:19:00","2021-01-21 15:19:00","49.979"
"2021-01-21 14:22:00","2021-01-21 14:22:00","2021-01-21 15:22:00","2021-01-21 15:22:00","49.935"
"2021-01-21 14:25:00","2021-01-21 14:25:00","2021-01-21 15:25:00","2021-01-21 15:25:00","49.955"
"2021-01-21 14:28:00","2021-01-21 14:28:00","2021-01-21 15:28:00","2021-01-21 15:28:00","49.973"
"2021-01-21 14:31:00","2021-01-21 14:31:00","2021-01-21 15:31:00","2021-01-21 15:31:00","49.992"
"2021-01-21 14:34:00","2021-01-21 14:34:00","2021-01-21 15:34:00","2021-01-21 15:34:00","49.974"
"2021-01-21 14:37:00","2021-01-21 14:37:00","2021-01-21 15:37:00","2021-01-21 15:37:00","49.939"
"2021-01-21 14:40:00","2021-01-21 14:40:00","2021-01-21 15:40:00","2021-01-21 15:40:00","49.963"
"2021-01-21 14:43:00","2021-01-21 14:43:00","2021-01-21 15:43:00","2021-01-21 15:43:00","49.973"
"2021-01-21 14:46:00","2021-01-21 14:46:00","2021-01-21 15:46:00","2021-01-21 15:46:00","49.967"
"2021-01-21 14:49:00","2021-01-21 14:49:00","2021-01-21 15:49:00","2021-01-21 15:49:00","49.957"
"2021-01-21 14:52:00","2021-01-21 14:52:00","2021-01-21 15:52:00","2021-01-21 15:52:00","49.999"
"2021-01-21 14:55:00","2021-01-21 14:55:00","2021-01-21 15:55:00","2021-01-21 15:55:00","49.976"
"2021-01-21 14:58:00","2021-01-21 14:58:00","2021-01-21 15:58:00","2021-01-21 15:58:00","49.971"
"2021-01-21 15:01:00","2021-01-21 15:01:00","2021-01-21 16:01:00","2021-01-21 16:01:00","49.99"
"2021-01-21 15:04:00","2021-01-21 15:04:00","2021-01-21 16:04:00","2021-01-21 16:04:00","49.983"
"2021-01-21 15:07:00","2021-01-21 15:07:00","2021-01-21 16:07:00","2021-01-21 16:07:00","49.974"
"2021-01-21 15:10:00","2021-01-21 15:10:00","2021-01-21 16:10:00","2021-01-21 16:10:00","49.965"
"2021-01-21 15:13:00","2021-01-21 15:13:00","2021-01-21 16:13:00","2021-01-21 16:13:00","49.973"
"2021-01-21 15:16:00","2021-01-21 15:16:00","2021-01-21 16:16:00","2021-01-21 16:16:00","49.936"
"2021-01-21 15:19:00","2021-01-21 15:19:00","2021-01-21 16:19:00","2021-01-21 16:19:00","49.943"
"2021-01-21 15:22:00","2021-01-21 15:22:00","2021-01-21 16:22:00","2021-01-21 16:22:00","49.949"
"2021-01-21 15:25:00","2021-01-21 15:25:00","2021-01-21 16:25:00","2021-01-21 16:25:00","49.946"
"2021-01-21 15:28:00","2021-01-21 15:28:00","2021-01-21 16:28:00","2021-01-21 16:28:00","49.944"
"2021-01-21 15:31:00","2021-01-21 15:31:00","2021-01-21 16:31:00","2021-01-21 16:31:00","49.944"
"2021-01-21 15:34:00","2021-01-21 15:34:00","2021-01-21 16:34:00","2021-01-21 16:34:00","49.974"
"2021-01-21 15:37:00","2021-01-21 15:37:00","2021-01-21 16:37:00","2021-01-21 16:37:00","49.959"
"2021-01-21 15:40:00","2021-01-21 15:40:00","2021-01-21 16:40:00","2021-01-21 16:40:00","49.948"
"2021-01-21 15:43:00","2021-01-21 15:43:00","2021-01-21 16:43:00","2021-01-21 16:43:00","49.949"
"2021-01-21 15:46:00","2021-01-21 15:46:00","2021-01-21 16:46:00","2021-01-21 16:46:00","49.96"
"2021-01-21 15:49:00","2021-01-21 15:49:00","2021-01-21 16:49:00","2021-01-21 16:49:00","49.962"
"2021-01-21 15:52:00","2021-01-21 15:52:00","2021-01-21 16:52:00","2021-01-21 16:52:00","49.962"
"2021-01-21 15:55:00","2021-01-21 15:55:00","2021-01-21 16:55:00","2021-01-21 16:55:00","49.974"
"2021-01-21 15:58:00","2021-01-21 15:58:00","2021-01-21 16:58:00","2021-01-21 16:58:00","49.956"
"2021-01-21 16:01:00","2021-01-21 16:01:00","2021-01-21 17:01:00","2021-01-21 17:01:00","49.985"
"2021-01-21 16:04:00","2021-01-21 16:04:00","2021-01-21 17:04:00","2021-01-21 17:04:00","49.988"
"2021-01-21 16:07:00","2021-01-21 16:07:00","2021-01-21 17:07:00","2021-01-21 17:07:00","49.996"
"2021-01-21 16:10:00","2021-01-21 16:10:00","2021-01-21 17:10:00","2021-01-21 17:10:00","49.99"
"2021-01-21 16:13:00","2021-01-21 16:13:00","2021-01-21 17:13:00","2021-01-21 17:13:00","49.97"
"2021-01-21 16:16:00","2021-01-21 16:16:00","2021-01-21 17:16:00","2021-01-21 17:16:00","49.991"
"2021-01-21 16:19:00","2021-01-21 16:19:00","2021-01-21 17:19:00","2021-01-21 17:19:00","49.947"
"2021-01-21 16:22:00","2021-01-21 16:22:00","2021-01-21 17:22:00","2021-01-21 17:22:00","49.956"
"2021-01-21 16:25:00","2021-01-21 16:25:00","2021-01-21 17:25:00","2021-01-21 17:25:00","49.93"
"2021-01-21 16:28:00","2021-01-21 16:28:00","2021-01-21 17:28:00","2021-01-21 17:28:00","49.963"
"2021-01-21 16:31:00","2021-01-21 16:31:00","2021-01-21 17:31:00","2021-01-21 17:31:00","49.965"
"2021-01-21 16:34:00","2021-01-21 16:34:00","2021-01-21 17:34:00","2021-01-21 17:34:00","49.96"
"2021-01-21 16:37:00","2021-01-21 16:37:00","2021-01-21 17:37:00","2021-01-21 17:37:00","49.985"
"2021-01-21 16:40:00","2021-01-21 16:40:00","2021-01-21 17:40:00","2021-01-21 17:40:00","49.988"
"2021-01-21 16:43:00","2021-01-21 16:43:00","2021-01-21 17:43:00","2021-01-21 17:43:00","49.999"
"2021-01-21 16:46:00","2021-01-21 16:46:00","2021-01-21 17:46:00","2021-01-21 17:46:00","49.984"
"2021-01-21 16:49:00","2021-01-21 16:49:00","2021-01-21 17:49:00","2021-01-21 17:49:00","49.973"
"2021-01-21 16:52:00","2021-01-21 16:52:00","2021-01-21 17:52:00","2021-01-21 17:52:00","49.997"
"2021-01-21 16:55:00","2021-01-21 16:55:00","2021-01-21 17:55:00","2021-01-21 17:55:00","49.989"
"2021-01-21 16:58:00","2021-01-21 16:58:00","2021-01-21 17:58:00","2021-01-21 17:58:00","49.989"
"2021-01-21 17:01:00","2021-01-21 17:01:00","2021-01-21 18:01:00","2021-01-21 18:01:00","49.94"
"2021-01-21 17:04:00","2021-01-21 17:04:00","2021-01-21 18:04:00","2021-01-21 18:04:00","49.931"
"2021-01-21 17:07:00","2021-01-21 17:07:00","2021-01-21 18:07:00","2021-01-21 18:07:00","49.933"
"2021-01-21 17:10:00","2021-01-21 17:10:00","2021-01-21 18:10:00","2021-01-21 18:10:00","49.96"
"2021-01-21 17:13:00","2021-01-21 17:13:00","2021-01-21 18:13:00","2021-01-21 18:13:00","49.945"
"2021-01-21 17:16:00","2021-01-21 17:16:00","2021-01-21 18:16:00","2021-01-21 18:16:00","49.982"
"2021-01-21 17:19:00","2021-01-21 17:19:00","2021-01-21 18:19:00","2021-01-21 18:19:00","50.009"
"2021-01-21 17:22:00","2021-01-21 17:22:00","2021-01-21 18:22:00","2021-01-21 18:22:00","50.0"
"2021-01-21 17:25:00","2021-01-21 17:25:00","2021-01-21 18:25:00","2021-01-21 18:25:00","49.992"
"2021-01-21 17:28:00","2021-01-21 17:28:00","2021-01-21 18:28:00","2021-01-21 18:28:00","49.984"
"2021-01-21 17:31:00","2021-01-21 17:31:00","2021-01-21 18:31:00","2021-01-21 18:31:00","49.956"
"2021-01-21 17:34:00","2021-01-21 17:34:00","2021-01-21 18:34:00","2021-01-21 18:34:00","49.979"
"2021-01-21 17:37:00","2021-01-21 17:37:00","2021-01-21 18:37:00","2021-01-21 18:37:00","49.966"
"2021-01-21 17:40:00","2021-01-21 17:40:00","2021-01-21 18:40:00","2021-01-21 18:40:00","49.981"
"2021-01-21 17:43:00","2021-01-21 17:43:00","2021-01-21 18:43:00","2021-01-21 18:43:00","49.978"
